338120738,2022-01-03T00:31:13,31.86186,-116.66190,0.0,360.0,34.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-03T10:49:14,31.86187,-116.66187,0.0,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-03T11:46:12,31.86187,-116.66186,0.1,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-03T12:04:13,31.86185,-116.66187,0.0,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-03T11:58:13,31.86186,-116.66187,0.0,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-03T12:13:14,31.86185,-116.66189,0.0,360.0,34.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-03T12:28:11,31.86186,-116.66188,0.0,360.0,34.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-03T12:22:12,31.86184,-116.66190,0.0,360.0,511.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-03T12:31:12,31.86185,-116.66188,0.0,360.0,34.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-03T13:40:14,31.86183,-116.66188,0.0,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-03T13:55:14,31.86183,-116.66190,0.1,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-03T14:01:11,31.86185,-116.66189,0.0,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T13:28:13,31.86185,-116.66191,0.0,360.0,34.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T13:34:13,31.86184,-116.66191,0.0,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T13:46:13,31.86185,-116.66190,0.0,360.0,34.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T13:49:11,31.86184,-116.66191,0.0,360.0,511.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T13:25:13,31.86186,-116.66191,0.0,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T13:52:12,31.86185,-116.66190,0.0,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T14:37:14,31.86187,-116.66189,0.0,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T14:28:13,31.86186,-116.66190,0.0,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T15:07:11,31.86185,-116.66190,0.0,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T13:31:13,31.86185,-116.66191,0.0,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T14:46:14,31.86186,-116.66190,0.0,360.0,511.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T14:55:11,31.86187,-116.66189,0.0,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T15:16:12,31.86185,-116.66191,0.1,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T14:01:14,31.86185,-116.66189,0.1,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T15:52:11,31.86187,-116.66189,0.0,360.0,34.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T15:46:13,31.86187,-116.66189,0.0,360.0,34.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T16:31:14,31.86186,-116.66187,0.1,360.0,34.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T15:55:13,31.86187,-116.66190,0.0,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T16:04:13,31.86185,-116.66188,0.1,360.0,511.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T16:40:13,31.86185,-116.66187,0.0,360.0,34.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T16:43:12,31.86186,-116.66189,0.0,360.0,511.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T17:04:13,31.86186,-116.66188,0.0,360.0,34.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T14:52:15,31.86187,-116.66189,0.0,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T20:58:12,31.86187,-116.66189,0.1,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T19:31:12,31.86185,-116.66189,0.0,360.0,34.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T20:55:12,31.86188,-116.66191,0.0,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T21:01:15,31.86188,-116.66189,0.1,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T19:40:13,31.86183,-116.66190,0.0,360.0,34.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T22:59:43,31.86182,-116.66168,1.8,299.3,511.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T22:58:13,31.86276,-116.66081,4.3,202.8,210.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T16:58:11,31.86187,-116.66190,0.0,360.0,34.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T23:00:13,31.86188,-116.66177,0.6,311.1,2.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-04T20:40:14,31.86188,-116.66192,0.1,360.0,35.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T14:52:12,31.86070,-116.65936,4.4,170.0,511.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T14:50:44,31.86110,-116.66090,4.1,128.2,124.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T15:01:43,31.84781,-116.67416,9.1,230.9,238.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T14:57:43,31.85375,-116.66571,7.9,232.7,511.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T15:08:15,31.83457,-116.69216,10.2,230.8,511.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T15:03:43,31.84422,-116.67912,11.8,230.2,240.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T15:11:15,31.82937,-116.69936,9.4,228.8,511.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T15:09:43,31.83202,-116.69567,9.6,229.0,238.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T15:05:15,31.84086,-116.68361,12.2,231.9,239.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T15:29:43,31.79527,-116.74210,9.8,221.8,229.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T15:26:43,31.80117,-116.73542,10.2,221.8,232.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T15:48:45,31.74780,-116.76619,10.5,169.4,174.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T15:46:14,31.75493,-116.76754,9.7,177.2,180.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T15:34:14,31.78552,-116.75136,10.3,216.4,225.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T15:54:46,31.73086,-116.76190,10.0,170.7,511.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T15:44:45,31.75913,-116.76778,10.6,181.9,189.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T15:53:13,31.73517,-116.76306,10.5,168.0,179.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T15:57:46,31.72276,-116.75933,9.8,166.4,173.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T15:56:13,31.72690,-116.76067,9.8,164.5,173.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T16:08:45,31.69400,-116.74986,9.8,161.7,170.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T16:00:45,31.71479,-116.75658,10.6,161.8,176.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T16:11:44,31.68614,-116.74730,10.0,163.0,172.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T16:10:13,31.69009,-116.74858,10.2,165.8,511.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T16:13:44,31.68078,-116.74562,10.7,160.2,170.0,PER AMORE,IMO0000000,,37,,26,7,,,B
338120738,2022-01-05T16:05:45,31.70179,-116.75238,9.8,161.3,171.0,PER AMORE,IMO0000000,,37,,26,7,,,B
