345140400,2022-01-04T20:51:25,31.84412,-116.61657,0.0,324.5,73.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T20:55:35,31.84411,-116.61657,0.1,330.2,75.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T21:00:05,31.84410,-116.61657,0.1,303.8,76.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T21:10:04,31.84410,-116.61656,0.1,296.2,76.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T21:14:04,31.84407,-116.61658,0.1,299.8,75.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T21:18:05,31.84408,-116.61658,0.0,291.0,74.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T21:26:45,31.84409,-116.61656,0.1,297.0,71.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T21:28:45,31.84409,-116.61658,0.1,301.2,71.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T21:33:04,31.84408,-116.61657,0.1,310.0,70.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T21:47:54,31.84408,-116.61659,0.0,342.3,68.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T21:50:24,31.84409,-116.61658,0.1,344.5,68.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T21:51:44,31.84408,-116.61658,0.1,358.5,68.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T19:10:04,31.84409,-116.61658,0.0,310.0,511.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T19:50:05,31.84411,-116.61656,0.1,266.9,137.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T20:10:44,31.84410,-116.61657,0.1,321.3,79.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T20:48:44,31.84412,-116.61657,0.0,314.8,72.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T20:52:44,31.84412,-116.61658,0.1,321.0,74.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T21:01:44,31.84410,-116.61657,0.0,290.7,76.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T21:04:15,31.84409,-116.61655,0.0,274.3,76.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T21:05:45,31.84409,-116.61657,0.1,285.3,76.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T21:30:05,31.84410,-116.61655,0.0,318.1,70.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T21:41:04,31.84408,-116.61658,0.1,318.4,69.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
345140400,2022-01-04T22:00:05,31.84411,-116.61657,0.1,336.7,69.0,GOLFA;III,IMO8821747,XCSI2,80,15,100,17,0.0,80,A
