368062140,2022-01-04T13:21:28,29.78563,-95.08852,0.0,99.2,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:30:38,29.78671,-95.08703,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:32:57,29.78673,-95.08707,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:16:48,29.78563,-95.08852,0.0,137.7,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:22:38,29.78563,-95.08853,0.0,99.2,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:47:08,29.78669,-95.08709,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:48:17,29.78671,-95.08707,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:51:37,29.78671,-95.08705,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:23:47,29.78567,-95.08850,0.0,99.2,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:15:37,29.78562,-95.08850,0.0,137.7,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:52:48,29.78671,-95.08707,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:17:57,29.78561,-95.08854,0.0,99.2,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:57:27,29.78672,-95.08706,0.0,290.8,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:34:08,29.78674,-95.08711,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:59:47,29.78673,-95.08697,0.6,73.2,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:01:37,29.78657,-95.08701,0.0,287.4,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:40:18,29.78672,-95.08702,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:29:37,29.78673,-95.08703,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:44:47,29.78676,-95.08706,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:19:07,29.78564,-95.08851,0.0,99.2,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:35:37,29.78673,-95.08710,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:36:48,29.78673,-95.08709,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:15:48,29.78384,-95.09522,4.0,256.2,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:20:07,29.78234,-95.09927,2.7,195.6,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:55:08,29.78670,-95.08709,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:24:47,29.77763,-95.10019,3.2,191.6,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:56:18,29.78672,-95.08708,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:58:37,29.78672,-95.08705,0.0,290.2,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:27:08,29.77551,-95.10050,3.0,187.4,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:31:48,29.78671,-95.08703,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:29:27,29.77332,-95.10079,3.7,183.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:39:47,29.76412,-95.09627,3.7,96.5,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:10:27,29.78516,-95.08845,3.9,265.1,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:00:27,29.78674,-95.08692,0.0,140.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:13:27,29.78447,-95.09220,4.1,257.3,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:40:57,29.76431,-95.09488,3.7,74.5,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:43:38,29.78671,-95.08706,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:45:58,29.78672,-95.08705,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:14:38,29.78413,-95.09374,4.1,254.4,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:49:08,29.76235,-95.08975,3.8,209.7,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:22:27,29.77999,-95.09959,4.0,191.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:50:29,29.78671,-95.08707,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:28:17,29.77447,-95.10054,3.5,179.4,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:23:38,29.77875,-95.09993,3.7,192.5,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:18:27,29.78299,-95.09829,2.6,251.1,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:54:58,29.75690,-95.09306,3.8,198.1,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:56:07,29.75583,-95.09363,3.7,211.5,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:32:58,29.76960,-95.10049,3.7,182.3,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:57:17,29.75480,-95.09440,3.7,214.7,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:30:37,29.77211,-95.10072,3.7,170.8,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:02:47,29.78660,-95.08698,0.0,53.5,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:24:57,29.78544,-95.08828,3.0,89.6,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:05:28,29.78640,-95.08687,1.1,166.6,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:25:59,29.77654,-95.10041,3.2,186.1,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T15:03:37,29.74953,-95.09920,3.9,218.8,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:35:17,29.76713,-95.10016,3.9,157.3,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:07:58,29.78572,-95.08645,1.5,322.2,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T15:07:07,29.74670,-95.10238,3.9,225.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:36:18,29.76621,-95.09960,3.8,146.4,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:28:28,29.78665,-95.08701,0.0,49.8,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:42:08,29.76480,-95.09358,3.7,63.3,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:31:47,29.77088,-95.10050,3.8,173.8,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:45:38,29.76515,-95.08953,3.7,117.5,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T15:12:48,29.74248,-95.10759,3.8,235.5,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:37:27,29.76524,-95.09871,3.8,134.4,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T15:18:37,29.73996,-95.11399,3.9,258.7,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:52:37,29.75925,-95.09220,3.8,215.5,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:43:17,29.76541,-95.09235,3.7,69.4,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:51:27,29.76027,-95.09140,3.8,215.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:42:37,29.78672,-95.08708,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T15:27:58,29.73537,-95.12290,3.9,249.2,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:53:49,29.75808,-95.09268,3.7,193.7,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T15:31:57,29.73482,-95.12777,3.9,277.9,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T13:49:18,29.78672,-95.08704,0.0,296.0,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T15:00:17,29.75227,-95.09657,3.8,219.9,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T15:01:18,29.75144,-95.09737,3.8,219.9,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T14:59:29,29.75294,-95.09595,3.7,220.1,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T15:02:29,29.75046,-95.09829,3.9,219.9,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T15:08:08,29.74602,-95.10330,3.9,226.8,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
368062140,2022-01-04T15:37:48,29.73549,-95.13486,3.6,274.2,511.0,2501,,WDK5147,1,12,10,8,2.0,1,A
