368159650,2022-01-01T00:02:53,26.23373,-80.09307,0.1,81.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T00:08:53,26.23371,-80.09306,0.0,81.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T00:05:54,26.23371,-80.09308,0.1,81.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T00:17:54,26.23373,-80.09307,0.1,81.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T00:38:53,26.23372,-80.09306,0.0,81.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T00:41:53,26.23371,-80.09307,0.0,81.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T00:53:54,26.23371,-80.09307,0.0,81.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T00:59:54,26.23372,-80.09307,0.0,81.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T01:02:54,26.23372,-80.09307,0.0,81.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T01:14:54,26.23372,-80.09305,0.0,81.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T00:50:53,26.23372,-80.09306,0.0,81.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T01:35:53,26.23372,-80.09307,0.2,188.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T01:47:53,26.23372,-80.09307,0.1,352.7,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T01:53:53,26.23372,-80.09306,0.0,352.7,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T01:05:54,26.23373,-80.09307,0.1,81.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T02:26:55,26.23372,-80.09308,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T02:20:54,26.23372,-80.09307,0.1,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T02:23:53,26.23372,-80.09308,0.1,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T02:32:54,26.23372,-80.09306,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T02:56:56,26.23372,-80.09307,0.1,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T03:17:53,26.23372,-80.09307,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T03:20:54,26.23372,-80.09306,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T03:14:53,26.23371,-80.09307,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T03:32:55,26.23371,-80.09306,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T03:26:53,26.23373,-80.09307,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T03:50:53,26.23372,-80.09307,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T03:56:54,26.23372,-80.09308,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T04:02:53,26.23371,-80.09309,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T04:05:53,26.23371,-80.09307,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T04:08:53,26.23372,-80.09306,0.1,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T03:59:53,26.23372,-80.09308,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T04:23:55,26.23372,-80.09306,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T04:29:53,26.23371,-80.09307,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T04:32:54,26.23371,-80.09306,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T04:38:54,26.23371,-80.09306,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T04:41:53,26.23373,-80.09306,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T04:50:53,26.23372,-80.09307,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T04:53:55,26.23371,-80.09306,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T05:02:55,26.23371,-80.09306,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T02:35:53,26.23372,-80.09306,0.1,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T05:11:53,26.23371,-80.09307,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T05:26:54,26.23372,-80.09307,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T05:35:53,26.23372,-80.09307,0.0,268.8,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T05:23:53,26.23372,-80.09307,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T05:20:54,26.23372,-80.09307,0.0,356.0,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
368159650,2022-01-01T05:29:53,26.23371,-80.09307,0.1,268.8,511.0,007,IMO0000000,WDL7373,37,,26,6,,,B
