351867000,2022-01-01T00:01:14,29.73065,-95.27562,0.0,290.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:04:14,29.73058,-95.27560,0.0,290.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:07:14,29.73063,-95.27560,0.0,290.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:10:14,29.73067,-95.27563,0.0,290.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:13:14,29.73065,-95.27560,0.0,290.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:16:14,29.73065,-95.27560,0.0,290.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:22:14,29.73063,-95.27562,0.0,290.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:19:14,29.73065,-95.27562,0.0,290.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:28:14,29.73067,-95.27562,0.0,170.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:37:14,29.73067,-95.27562,0.0,170.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:25:14,29.73067,-95.27562,0.0,170.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:34:14,29.73067,-95.27562,0.0,170.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:40:14,29.73067,-95.27562,0.0,170.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:43:14,29.73067,-95.27562,0.0,170.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:46:14,29.73067,-95.27562,0.0,170.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:49:14,29.73063,-95.27562,0.0,170.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:31:14,29.73067,-95.27562,0.0,170.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:04:14,29.73067,-95.27565,0.0,314.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:58:14,29.73068,-95.27562,0.0,170.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:55:14,29.73063,-95.27560,0.0,170.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:07:14,29.73062,-95.27563,0.0,314.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:13:14,29.73063,-95.27562,0.0,314.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:10:14,29.73063,-95.27563,0.0,314.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:19:14,29.73065,-95.27565,0.0,314.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:25:14,29.73065,-95.27563,0.0,314.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:16:14,29.73065,-95.27565,0.0,314.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:31:14,29.73063,-95.27562,0.0,314.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:22:14,29.73065,-95.27565,0.0,314.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:28:14,29.73063,-95.27562,0.0,314.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:37:14,29.73063,-95.27560,0.0,314.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T00:52:14,29.73065,-95.27563,0.0,170.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:40:14,29.73063,-95.27560,0.0,314.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:43:14,29.73067,-95.27563,0.0,314.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:52:14,29.73062,-95.27565,0.0,268.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:49:14,29.73062,-95.27557,0.0,314.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T02:04:14,29.73060,-95.27558,0.0,136.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:58:14,29.73062,-95.27555,0.0,268.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T02:01:14,29.73060,-95.27557,0.0,268.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:55:14,29.73060,-95.27553,0.0,268.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T02:07:14,29.73058,-95.27562,0.0,111.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T02:10:14,29.73068,-95.27563,0.0,111.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T02:19:14,29.73063,-95.27562,0.0,129.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T02:22:14,29.73062,-95.27563,0.0,129.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T02:13:14,29.73067,-95.27563,0.0,129.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T02:28:14,29.73063,-95.27562,0.0,129.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T02:31:14,29.73063,-95.27562,0.0,129.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T02:25:14,29.73065,-95.27560,0.0,129.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T02:40:14,29.73067,-95.27567,0.0,129.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T02:34:14,29.73067,-95.27560,0.0,129.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T02:52:14,29.73057,-95.27555,0.0,125.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T02:43:14,29.73063,-95.27560,0.0,129.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T02:49:14,29.73063,-95.27557,0.0,125.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T03:07:14,29.73065,-95.27560,0.0,311.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:34:14,29.73063,-95.27558,0.0,314.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T02:55:14,29.73063,-95.27567,0.0,315.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T03:10:14,29.73067,-95.27562,0.0,311.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T03:19:14,29.73068,-95.27562,0.0,311.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T03:13:14,29.73077,-95.27565,0.0,311.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T03:22:14,29.73072,-95.27562,0.0,311.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T03:25:14,29.73068,-95.27560,0.0,311.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T01:46:14,29.73058,-95.27557,0.0,314.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T03:34:14,29.73063,-95.27560,0.0,311.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T03:40:14,29.73067,-95.27567,0.0,311.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T03:28:14,29.73065,-95.27562,0.0,311.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
351867000,2022-01-01T03:43:14,29.73062,-95.27558,0.0,311.0,164.0,PU LAN HAI,IMO9546095,3-Feb-02,70,5,189,32,12.8,70,A
