338926536,2022-01-05T01:43:06,13.42323,144.66412,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T04:25:54,13.42325,144.66413,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T01:36:16,13.42325,144.66412,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T01:39:44,13.42323,144.66413,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T01:41:56,13.42324,144.66413,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T01:44:16,13.42324,144.66414,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T01:45:25,13.42325,144.66412,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T01:58:05,13.42324,144.66413,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T01:38:35,13.42324,144.66412,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T01:37:26,13.42326,144.66413,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T01:46:36,13.42326,144.66414,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T01:54:35,13.42325,144.66415,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T04:23:36,13.42325,144.66415,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T04:24:45,13.42325,144.66414,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T01:40:45,13.42322,144.66412,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T01:56:54,13.42326,144.66414,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T01:55:45,13.42325,144.66413,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T01:35:06,13.42323,144.66410,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
338926536,2022-01-05T01:29:46,13.42320,144.66412,0.0,0.0,511.0,CG24306,,,51,0,,,,51,A
