368219920,2022-01-01T00:01:10,28.41574,-80.62408,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:04:10,28.41575,-80.62409,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:07:10,28.41576,-80.62407,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:10:12,28.41577,-80.62406,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:13:12,28.41577,-80.62408,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:16:10,28.41579,-80.62408,0.0,311.2,17.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:22:11,28.41576,-80.62412,0.0,311.2,19.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:25:10,28.41575,-80.62410,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:19:11,28.41575,-80.62408,0.0,311.2,19.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:28:11,28.41575,-80.62408,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:31:12,28.41577,-80.62409,0.0,311.2,28.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:37:11,28.41572,-80.62407,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:40:11,28.41571,-80.62408,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:43:11,28.41571,-80.62408,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:46:11,28.41574,-80.62410,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:52:11,28.41570,-80.62409,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:49:11,28.41576,-80.62408,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:34:11,28.41574,-80.62408,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T01:07:11,28.41575,-80.62408,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:55:11,28.41573,-80.62410,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T01:10:11,28.41575,-80.62408,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T01:19:11,28.41575,-80.62410,0.0,311.2,342.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T01:25:10,28.41575,-80.62407,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T01:16:11,28.41575,-80.62412,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T01:22:10,28.41575,-80.62408,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T01:28:11,28.41575,-80.62408,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T01:34:11,28.41576,-80.62409,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T01:31:11,28.41574,-80.62409,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T00:58:10,28.41575,-80.62409,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T01:46:10,28.41573,-80.62408,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T01:37:10,28.41575,-80.62410,0.0,311.2,80.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T01:43:12,28.41574,-80.62408,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T01:55:10,28.41574,-80.62408,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T01:49:11,28.41571,-80.62407,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T01:58:10,28.41575,-80.62407,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T02:04:10,28.41574,-80.62407,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T02:10:10,28.41575,-80.62408,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T02:19:10,28.41576,-80.62407,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T02:22:11,28.41572,-80.62408,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T02:25:11,28.41575,-80.62408,0.0,311.2,328.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T02:13:11,28.41575,-80.62408,0.0,311.2,358.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T02:31:11,28.41575,-80.62411,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T02:37:11,28.41574,-80.62409,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T02:28:10,28.41575,-80.62411,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T02:43:12,28.41573,-80.62406,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T02:34:11,28.41575,-80.62407,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T02:46:11,28.41573,-80.62406,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T02:40:11,28.41571,-80.62407,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T02:49:11,28.41576,-80.62410,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T02:52:10,28.41573,-80.62409,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T02:55:11,28.41576,-80.62409,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T03:07:11,28.41571,-80.62407,0.0,311.2,276.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
368219920,2022-01-01T03:10:10,28.41571,-80.62408,0.0,311.2,511.0,MARMAC 303,IMO0000000,WDM5859,99,,90,30,,,B
