338304599,2022-01-01T00:36:40,27.77302,-82.63145,0.0,360.0,511.0,,IMO0000000,BOSTON,37,,35,10,,,B
338304599,2022-01-01T01:12:38,27.77304,-82.63145,0.0,360.0,511.0,,IMO0000000,BOSTON,37,,35,10,,,B
338304599,2022-01-01T01:21:38,27.77305,-82.63145,0.0,360.0,511.0,,IMO0000000,BOSTON,37,,35,10,,,B
338304599,2022-01-01T01:36:39,27.77306,-82.63149,0.0,360.0,511.0,,IMO0000000,BOSTON,37,,35,10,,,B
338304599,2022-01-01T01:42:39,27.77304,-82.63142,0.0,360.0,511.0,,IMO0000000,BOSTON,37,,35,10,,,B
338304599,2022-01-01T02:06:39,27.77305,-82.63148,0.0,360.0,511.0,,IMO0000000,BOSTON,37,,35,10,,,B
338304599,2022-01-01T02:03:39,27.77307,-82.63147,0.0,360.0,511.0,,IMO0000000,BOSTON,37,,35,10,,,B
338304599,2022-01-01T02:18:39,27.77304,-82.63142,0.2,360.0,511.0,,IMO0000000,BOSTON,37,,35,10,,,B
338304599,2022-01-01T03:24:38,27.77305,-82.63148,0.1,360.0,511.0,,IMO0000000,BOSTON,37,,35,10,,,B
338304599,2022-01-01T03:12:38,27.77305,-82.63143,0.0,360.0,511.0,,IMO0000000,BOSTON,37,,35,10,,,B
338304599,2022-01-01T03:21:38,27.77305,-82.63141,0.1,360.0,511.0,,IMO0000000,BOSTON,37,,35,10,,,B
338304599,2022-01-01T03:39:38,27.77303,-82.63145,0.0,360.0,511.0,,IMO0000000,BOSTON,37,,35,10,,,B
338304599,2022-01-01T03:48:38,27.77303,-82.63147,0.1,360.0,511.0,,IMO0000000,BOSTON,37,,35,10,,,B
338304599,2022-01-01T03:42:38,27.77301,-82.63144,0.0,360.0,511.0,,IMO0000000,BOSTON,37,,35,10,,,B
338304599,2022-01-01T04:03:38,27.77304,-82.63144,0.0,360.0,511.0,,IMO0000000,BOSTON,37,,35,10,,,B
338304599,2022-01-01T04:12:38,27.77306,-82.63147,0.0,360.0,511.0,,IMO0000000,BOSTON,37,,35,10,,,B
