368001250,2022-01-01T00:00:55,29.80321,-95.07096,5.7,268.8,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:02:15,29.80279,-95.07326,5.6,245.1,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:03:25,29.80189,-95.07510,5.7,240.2,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:04:45,29.80096,-95.07727,5.8,244.4,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:05:55,29.80010,-95.07921,5.8,246.4,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:07:05,29.79957,-95.08121,5.8,255.5,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:08:14,29.79901,-95.08323,5.7,255.2,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:09:24,29.79859,-95.08510,4.6,254.4,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:12:45,29.79937,-95.08887,3.1,296.1,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:13:55,29.79964,-95.08947,1.0,298.2,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:10:35,29.79851,-95.08664,3.7,283.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:11:36,29.79887,-95.08773,3.6,293.7,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:14:56,29.79981,-95.08979,1.2,288.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:16:06,29.80013,-95.09027,1.6,315.8,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:19:34,29.80385,-95.09045,5.3,359.2,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:17:15,29.80087,-95.09052,3.5,352.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:20:36,29.80541,-95.09056,5.5,359.5,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:18:24,29.80223,-95.09050,4.8,2.9,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:21:46,29.80721,-95.09057,5.5,2.2,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:24:04,29.81063,-95.09024,5.2,7.5,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:26:46,29.81412,-95.08960,4.8,10.5,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:22:54,29.80892,-95.09058,5.4,1.7,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:28:55,29.81622,-95.08757,4.8,52.4,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:25:36,29.81270,-95.08988,4.5,12.3,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:32:25,29.81943,-95.08323,5.2,45.1,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:30:05,29.81726,-95.08613,5.0,51.5,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:33:26,29.82047,-95.08205,5.2,42.1,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:31:15,29.81834,-95.08468,5.1,51.9,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:34:35,29.82182,-95.08091,5.6,28.4,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:40:34,29.82537,-95.07256,5.7,109.7,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:35:45,29.82354,-95.08007,5.9,23.0,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:39:25,29.82584,-95.07457,5.6,97.3,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:36:56,29.82501,-95.07876,5.5,52.7,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:42:54,29.82438,-95.06849,5.8,100.5,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:44:06,29.82420,-95.06624,5.7,80.2,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:48:44,29.82936,-95.06143,5.5,354.0,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:27:54,29.81536,-95.08876,4.6,47.7,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:47:34,29.82757,-95.06162,5.6,14.5,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:46:24,29.82597,-95.06273,5.7,40.9,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:51:05,29.83229,-95.06390,6.3,307.7,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:53:45,29.83220,-95.06858,6.0,245.3,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:54:54,29.83132,-95.07062,6.3,247.8,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:56:04,29.83060,-95.07285,6.5,252.3,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:49:55,29.83100,-95.06221,5.7,319.1,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:58:34,29.82958,-95.07800,6.7,262.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:57:14,29.82998,-95.07519,6.6,257.1,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:59:45,29.82944,-95.08044,6.6,269.1,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:52:35,29.83297,-95.06663,5.9,259.4,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:02:14,29.82998,-95.08561,6.6,281.8,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:03:25,29.83053,-95.08802,6.6,284.8,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:04:34,29.83110,-95.09034,6.6,288.4,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:05:44,29.83192,-95.09265,6.7,297.8,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:06:54,29.83303,-95.09483,6.7,303.9,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:09:26,29.83567,-95.09899,5.2,308.0,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:08:15,29.83443,-95.09716,6.7,305.3,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:10:34,29.83651,-95.10022,3.7,314.4,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:38:15,29.82587,-95.07663,5.4,81.4,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:14:05,29.83885,-95.10179,1.8,357.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:11:45,29.83725,-95.10116,2.9,319.0,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:15:34,29.83930,-95.10176,0.5,359.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:41:46,29.82476,-95.07051,5.8,107.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:18:04,29.83954,-95.10192,0.0,301.3,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:21:44,29.83953,-95.10197,0.0,273.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:19:15,29.83954,-95.10191,0.1,271.5,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:20:36,29.83951,-95.10197,0.0,272.7,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T00:45:16,29.82478,-95.06427,5.7,61.3,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:16:44,29.83950,-95.10192,0.4,314.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:22:45,29.83955,-95.10197,0.0,274.8,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:12:54,29.83801,-95.10168,2.9,345.7,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:29:05,29.83958,-95.10194,0.0,248.1,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:26:25,29.83959,-95.10192,0.0,250.7,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:30:15,29.83955,-95.10192,0.0,254.1,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:23:55,29.83962,-95.10195,0.0,273.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:27:34,29.83962,-95.10196,0.0,251.3,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:32:45,29.83949,-95.10199,0.0,246.7,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:25:15,29.83962,-95.10190,0.0,254.7,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:43:14,29.83956,-95.10195,0.0,244.0,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:42:04,29.83956,-95.10195,0.0,242.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:44:25,29.83950,-95.10197,0.0,254.1,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:39:45,29.83962,-95.10198,0.0,258.4,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:34:05,29.83951,-95.10189,0.0,247.0,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:35:45,29.83950,-95.10190,0.0,239.1,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:31:24,29.83953,-95.10191,0.0,244.2,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:45:34,29.83951,-95.10195,0.0,249.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:40:55,29.83956,-95.10197,0.0,255.2,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:53:14,29.83954,-95.10192,0.1,227.0,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:38:35,29.83955,-95.10198,0.0,263.3,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:49:34,29.83956,-95.10196,0.0,227.8,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:47:55,29.83950,-95.10192,0.0,243.9,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:52:05,29.83960,-95.10199,0.1,219.7,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:46:45,29.83949,-95.10192,0.0,239.7,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:55:36,29.83957,-95.10197,0.0,269.3,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:50:55,29.83956,-95.10197,0.1,217.4,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:57:55,29.83954,-95.10195,0.0,265.9,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:56:45,29.83953,-95.10194,0.0,266.9,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:01:05,29.83953,-95.10196,0.1,276.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:04:55,29.83950,-95.10194,0.0,305.0,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:07:14,29.83949,-95.10192,0.0,298.3,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:06:06,29.83946,-95.10192,0.0,306.2,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:59:05,29.83953,-95.10194,0.0,276.2,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T01:54:26,29.83951,-95.10197,0.0,228.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:09:35,29.83952,-95.10193,0.1,290.4,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:03:34,29.83951,-95.10194,0.1,285.3,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:14:25,29.83950,-95.10197,0.0,305.3,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:02:24,29.83951,-95.10189,0.0,273.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:18:24,29.83955,-95.10195,0.1,293.3,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:10:45,29.83953,-95.10195,0.0,301.4,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:19:45,29.83953,-95.10193,0.0,307.9,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:08:15,29.83951,-95.10192,0.0,285.3,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:23:35,29.83952,-95.10186,0.0,328.2,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:13:15,29.83951,-95.10194,0.0,302.1,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:20:54,29.83957,-95.10189,0.0,322.5,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:16:06,29.83955,-95.10192,0.0,330.5,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:29:35,29.83956,-95.10197,0.0,278.7,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:17:14,29.83955,-95.10191,0.0,317.2,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:25:54,29.83957,-95.10193,0.0,290.7,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:35:54,29.83955,-95.10197,0.0,261.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:28:25,29.83956,-95.10197,0.0,288.1,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:30:46,29.83956,-95.10197,0.0,276.8,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:24:45,29.83958,-95.10192,0.0,304.4,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:27:15,29.83956,-95.10194,0.0,317.0,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:42:25,29.83954,-95.10193,0.0,311.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:43:35,29.83952,-95.10194,0.1,293.0,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:33:35,29.83958,-95.10200,0.0,274.7,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:32:14,29.83956,-95.10197,0.0,301.8,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:37:06,29.83955,-95.10195,0.1,300.5,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:45:56,29.83950,-95.10188,0.1,295.1,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:49:25,29.83956,-95.10194,0.0,281.9,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:38:14,29.83952,-95.10195,0.1,278.4,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:34:46,29.83956,-95.10195,0.0,267.9,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:53:14,29.83959,-95.10194,0.0,280.0,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:52:05,29.83960,-95.10196,0.0,275.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:48:14,29.83957,-95.10195,0.0,290.0,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:41:06,29.83953,-95.10196,0.0,298.8,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:58:15,29.83955,-95.10192,0.1,287.9,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:54:36,29.83958,-95.10191,0.0,270.9,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:44:45,29.83951,-95.10190,0.0,273.4,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:50:36,29.83957,-95.10194,0.0,283.1,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:55:46,29.83960,-95.10193,0.0,275.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:47:05,29.83955,-95.10192,0.0,300.7,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T03:02:36,29.83952,-95.10188,0.0,292.1,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T03:05:16,29.83956,-95.10195,0.0,319.6,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
368001250,2022-01-01T02:56:54,29.83958,-95.10193,0.0,286.5,511.0,GRAND ANN,,WDJ6890,31,0,17,7,,31,A
