338380408,2022-01-01T20:39:11,32.71193,-117.22372,4.7,267.0,268.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:49:21,32.70605,-117.23155,7.9,267.3,274.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:57:29,32.70020,-117.23442,3.1,145.5,145.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T21:01:35,32.69443,-117.23205,7.1,156.9,164.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:23:49,32.72252,-117.22273,4.7,124.0,126.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:20:47,32.72160,-117.22688,3.1,33.9,47.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T21:08:45,32.68542,-117.22975,6.3,240.7,253.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:05:05,32.72197,-117.22740,0.7,0.0,306.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T21:13:17,32.67993,-117.22832,7.9,145.5,150.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:26:55,32.72102,-117.21945,4.7,108.7,115.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T19:53:05,32.72173,-117.22738,0.7,340.1,306.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T21:18:21,32.67582,-117.23005,6.3,258.9,270.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:43:15,32.70865,-117.22490,6.3,160.4,157.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:34:04,32.71330,-117.21788,4.7,238.2,238.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:24:53,32.72197,-117.22157,3.9,115.1,119.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T21:00:34,32.69608,-117.23285,6.3,157.9,166.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T21:04:10,32.69007,-117.23008,6.3,162.5,174.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:36:08,32.71237,-117.21975,3.1,256.2,267.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:51:25,32.70340,-117.23040,7.9,145.6,145.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T21:07:13,32.68628,-117.22805,3.9,183.2,193.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:55:28,32.70020,-117.23118,6.3,284.8,293.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T21:10:16,32.68410,-117.23165,3.9,145.8,149.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:44:16,32.70715,-117.22420,5.5,156.0,155.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T21:23:58,32.66808,-117.22663,7.1,156.9,161.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T21:15:19,32.67643,-117.22533,7.1,160.4,176.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:54:26,32.69998,-117.22942,4.7,272.7,279.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:58:31,32.69910,-117.23403,5.5,168.1,178.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T21:28:01,32.66183,-117.22272,6.3,145.7,155.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T21:03:08,32.69173,-117.23077,6.3,158.4,167.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T21:06:10,32.68762,-117.22893,5.5,147.4,158.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T21:14:18,32.67815,-117.22682,7.9,145.0,150.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T22:50:54,32.65492,-117.22700,6.3,314.5,308.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T21:22:56,32.66985,-117.22763,7.1,155.1,161.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T21:47:21,32.63530,-117.20213,6.3,144.0,151.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T21:31:07,32.65740,-117.21948,6.3,155.3,155.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:16:29,32.68152,-117.22933,3.1,357.9,355.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:31:48,32.69862,-117.23010,4.7,3.1,358.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T22:42:42,32.64607,-117.21593,6.3,302.2,309.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T22:45:46,32.64942,-117.22003,6.3,307.7,312.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T22:43:48,32.64735,-117.21748,6.3,313.0,319.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T22:53:57,32.65830,-117.22847,3.9,350.5,355.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T22:51:55,32.65590,-117.22830,5.5,308.7,314.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:09:19,32.67495,-117.22900,3.9,355.9,0.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:12:22,32.67793,-117.22913,3.9,5.4,9.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:13:56,32.67923,-117.22922,3.1,357.4,511.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:17:30,32.68248,-117.22947,3.9,357.6,1.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:23:09,32.68902,-117.22982,3.9,355.8,357.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:04:42,32.66998,-117.22878,4.7,4.7,4.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T22:40:38,32.64390,-117.21342,5.5,322.2,314.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:10:50,32.67643,-117.22908,3.9,2.4,9.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:18:31,32.68352,-117.22953,4.7,355.4,358.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:21:38,32.68722,-117.22975,4.7,4.0,2.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:43:35,32.70958,-117.22863,3.1,58.7,77.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:26:11,32.69252,-117.22995,4.7,0.5,353.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:41:33,32.70847,-117.22973,3.9,1.3,358.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:29:17,32.69613,-117.23012,4.7,9.0,10.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T22:58:03,32.66258,-117.22860,4.7,356.9,1.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:03:08,32.66838,-117.22870,4.7,1.5,357.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:05:43,32.67102,-117.22883,3.9,344.1,346.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:07:15,32.67272,-117.22890,4.7,359.1,358.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:15:27,32.68055,-117.22935,3.9,350.6,353.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:30:18,32.69717,-117.23010,3.9,350.9,348.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:35:53,32.70313,-117.22997,3.1,356.0,0.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:39:26,32.70605,-117.22988,3.1,9.0,356.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:46:38,32.71183,-117.22593,5.5,43.9,53.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T23:53:10,32.71380,-117.22242,1.5,228.7,224.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T19:47:20,32.72200,-117.22738,0.7,0.0,306.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:14:46,32.72202,-117.22748,0.7,348.8,306.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:31:04,32.71563,-117.21615,5.5,159.0,149.0,,IMO0000000,,37,,0,0,,,B
338380408,2022-01-01T20:35:06,32.71268,-117.21887,3.1,231.2,230.0,,IMO0000000,,37,,0,0,,,B
