247240600,2022-01-01T00:03:33,25.79602,-80.14624,0.0,314.9,511.0,247240600,IMO0000000,IQ9895,36,,31,7,,,B
247240600,2022-01-01T00:06:35,25.79603,-80.14624,0.0,314.9,511.0,247240600,IMO0000000,IQ9895,36,,31,7,,,B
247240600,2022-01-01T00:09:34,25.79603,-80.14624,0.1,314.9,511.0,247240600,IMO0000000,IQ9895,36,,31,7,,,B
247240600,2022-01-01T00:15:33,25.79603,-80.14624,0.0,314.9,511.0,247240600,IMO0000000,IQ9895,36,,31,7,,,B
247240600,2022-01-01T00:18:33,25.79602,-80.14624,0.0,314.9,511.0,247240600,IMO0000000,IQ9895,36,,31,7,,,B
247240600,2022-01-01T00:24:33,25.79601,-80.14624,0.0,314.9,511.0,247240600,IMO0000000,IQ9895,36,,31,7,,,B
247240600,2022-01-01T00:27:33,25.79601,-80.14624,0.0,314.9,511.0,247240600,IMO0000000,IQ9895,36,,31,7,,,B
247240600,2022-01-01T00:21:32,25.79602,-80.14624,0.0,314.9,511.0,247240600,IMO0000000,IQ9895,36,,31,7,,,B
247240600,2022-01-01T00:36:33,25.79601,-80.14624,0.0,291.7,511.0,247240600,IMO0000000,IQ9895,36,,31,7,,,B
247240600,2022-01-01T00:33:35,25.79601,-80.14624,0.1,291.7,511.0,247240600,IMO0000000,IQ9895,36,,31,7,,,B
247240600,2022-01-01T00:42:32,25.79601,-80.14624,0.1,63.8,511.0,247240600,IMO0000000,IQ9895,36,,31,7,,,B
247240600,2022-01-01T00:51:32,25.79601,-80.14624,0.2,290.2,511.0,247240600,IMO0000000,IQ9895,36,,31,7,,,B
247240600,2022-01-01T00:48:32,25.79602,-80.14625,0.0,290.2,511.0,247240600,IMO0000000,IQ9895,36,,31,7,,,B
247240600,2022-01-01T00:54:33,25.79602,-80.14624,0.0,20.4,511.0,247240600,IMO0000000,IQ9895,36,,31,7,,,B
247240600,2022-01-01T00:57:32,25.79602,-80.14624,0.1,61.3,511.0,247240600,IMO0000000,IQ9895,36,,31,7,,,B
247240600,2022-01-01T01:06:33,25.79601,-80.14623,0.0,323.4,511.0,247240600,IMO0000000,IQ9895,36,,31,7,,,B
