338069994,2022-01-01T00:14:28,48.39412,-122.49655,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T00:20:28,48.39412,-122.49654,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T00:41:28,48.39412,-122.49654,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T00:38:30,48.39413,-122.49654,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T00:44:27,48.39413,-122.49654,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T01:20:28,48.39413,-122.49656,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T01:14:29,48.39412,-122.49656,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T01:26:29,48.39413,-122.49655,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T01:50:28,48.39412,-122.49656,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T01:02:28,48.39413,-122.49655,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T01:05:29,48.39413,-122.49656,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T02:05:27,48.39412,-122.49657,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T02:02:27,48.39411,-122.49657,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T01:08:27,48.39412,-122.49657,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T02:50:28,48.39411,-122.49658,0.2,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T03:11:30,48.39411,-122.49657,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T02:59:28,48.39411,-122.49656,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T03:02:28,48.39411,-122.49656,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T01:44:28,48.39412,-122.49656,0.0,17.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T03:32:57,48.39417,-122.49683,0.0,301.9,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T03:40:58,48.78564,-123.48846,24.8,323.6,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T03:56:57,48.39524,-122.49905,11.1,305.6,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T03:54:28,48.53422,-122.80884,5.1,351.6,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T05:40:24,48.39412,-122.49655,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T06:22:24,48.39411,-122.49656,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T07:04:23,48.39409,-122.49660,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T03:16:59,48.39440,-122.49747,0.1,63.3,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T06:46:23,48.39410,-122.49658,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T06:40:23,48.39410,-122.49658,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T03:24:58,47.70788,-120.63056,35.5,145.5,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T07:22:23,48.39410,-122.49659,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T07:34:25,48.39409,-122.49656,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T03:38:02,48.71208,-123.31845,18.4,325.0,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T07:58:23,48.39410,-122.49658,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T03:48:29,50.00207,-126.56674,55.2,347.4,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T08:13:26,48.39410,-122.49657,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T08:22:23,48.39410,-122.49657,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T09:13:23,48.39413,-122.49657,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T08:55:24,48.39410,-122.49656,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T09:04:25,48.39410,-122.49656,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T04:12:59,46.86614,-119.84364,53.5,189.3,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T08:43:25,48.39410,-122.49657,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T09:25:24,48.39409,-122.49656,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T09:37:23,48.39409,-122.49656,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T09:52:25,48.39410,-122.49657,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T09:49:24,48.39409,-122.49657,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T10:01:23,48.39410,-122.49655,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T10:07:24,48.39411,-122.49655,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T10:16:25,48.39411,-122.49656,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T10:49:23,48.39411,-122.49657,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T10:37:23,48.39411,-122.49657,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T10:25:25,48.39411,-122.49657,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T10:55:24,48.39410,-122.49657,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T10:58:24,48.39410,-122.49656,0.0,39.7,511.0,ENDLESS,,,37,,13,,,,B
338069994,2022-01-01T11:40:23,48.39411,-122.49658,0.2,358.5,511.0,ENDLESS,,,37,,13,,,,B
